date,market,crop,modal_price,min_price,max_price,rainfall_mm,temp_c,humidity,data_source
2026-04-17,Mangaluru,tomato,1987.91,1749.36,2226.46,6.86,31.68,59.59,synthetic_demo_v2
2026-04-18,Mangaluru,tomato,1980.69,1743.01,2218.37,0.0,30.63,59.92,synthetic_demo_v2
2026-04-19,Mangaluru,tomato,1925.12,1694.11,2156.14,0.0,28.84,74.91,synthetic_demo_v2
2026-04-20,Mangaluru,tomato,1899.11,1671.22,2127.0,2.11,31.33,73.52,synthetic_demo_v2
2026-04-21,Mangaluru,tomato,1931.28,1699.53,2163.04,0.84,30.99,57.76,synthetic_demo_v2
2026-04-22,Mangaluru,tomato,1934.68,1702.52,2166.84,3.11,31.68,71.62,synthetic_demo_v2
2026-04-23,Mangaluru,tomato,1937.95,1705.4,2170.51,5.68,30.83,55.06,synthetic_demo_v2
2026-04-24,Mangaluru,tomato,1923.64,1692.8,2154.47,11.42,30.27,59.58,synthetic_demo_v2
2026-04-25,Mangaluru,tomato,1921.26,1690.7,2151.81,11.37,29.63,45.67,synthetic_demo_v2
2026-04-26,Mangaluru,tomato,1875.22,1650.19,2100.24,3.5,30.49,62.92,synthetic_demo_v2
2026-04-27,Mangaluru,tomato,1841.39,1620.42,2062.36,0.0,29.77,67.88,synthetic_demo_v2
2026-04-28,Mangaluru,tomato,1851.1,1628.97,2073.23,0.0,32.14,68.53,synthetic_demo_v2
2026-04-29,Mangaluru,tomato,1857.42,1634.53,2080.31,1.59,30.77,56.01,synthetic_demo_v2
2026-04-30,Mangaluru,tomato,1897.78,1670.05,2125.51,10.07,30.24,54.45,synthetic_demo_v2
2026-05-01,Mangaluru,tomato,1863.28,1639.69,2086.87,5.96,30.04,58.63,synthetic_demo_v2
2026-05-02,Mangaluru,tomato,1851.42,1629.25,2073.59,0.0,31.72,72.56,synthetic_demo_v2
2026-05-03,Mangaluru,tomato,1859.01,1635.93,2082.09,0.0,30.54,73.88,synthetic_demo_v2
2026-05-04,Mangaluru,tomato,1768.14,1555.96,1980.32,4.03,31.69,79.49,synthetic_demo_v2
2026-05-05,Mangaluru,tomato,1735.05,1526.85,1943.26,4.38,31.28,74.65,synthetic_demo_v2
2026-05-06,Mangaluru,tomato,1677.15,1475.9,1878.41,0.0,30.34,68.99,synthetic_demo_v2
2026-05-07,Mangaluru,tomato,1690.63,1487.75,1893.5,1.36,31.4,76.82,synthetic_demo_v2
2026-05-08,Mangaluru,tomato,1684.88,1482.69,1887.07,3.79,28.91,78.88,synthetic_demo_v2
2026-05-09,Mangaluru,tomato,1651.77,1453.56,1849.99,0.0,29.12,56.61,synthetic_demo_v2
2026-05-10,Mangaluru,tomato,1719.14,1512.84,1925.43,14.61,30.21,62.31,synthetic_demo_v2
2026-05-11,Mangaluru,tomato,1753.64,1543.2,1964.07,0.0,31.23,64.71,synthetic_demo_v2
2026-05-12,Mangaluru,tomato,1770.83,1558.33,1983.33,0.0,29.63,52.04,synthetic_demo_v2
2026-05-13,Mangaluru,tomato,1770.73,1558.24,1983.22,7.45,27.92,56.92,synthetic_demo_v2
2026-05-14,Mangaluru,tomato,1753.61,1543.18,1964.05,1.45,29.61,64.64,synthetic_demo_v2
2026-05-15,Mangaluru,tomato,1766.87,1554.85,1978.9,2.82,27.95,67.51,synthetic_demo_v2
2026-05-16,Mangaluru,tomato,1810.1,1592.88,2027.31,4.29,27.79,66.86,synthetic_demo_v2
2026-05-17,Mangaluru,tomato,1819.69,1601.33,2038.06,0.0,29.58,75.21,synthetic_demo_v2
2026-05-18,Mangaluru,tomato,1867.91,1643.76,2092.06,3.63,29.94,63.68,synthetic_demo_v2
2026-05-19,Mangaluru,tomato,1836.17,1615.83,2056.51,9.93,30.32,69.94,synthetic_demo_v2
2026-05-20,Mangaluru,tomato,1807.4,1590.51,2024.29,10.34,30.33,54.67,synthetic_demo_v2
2026-05-21,Mangaluru,tomato,1841.69,1620.69,2062.69,3.84,29.49,48.86,synthetic_demo_v2
2026-05-22,Mangaluru,tomato,1780.65,1566.97,1994.32,7.95,28.37,71.5,synthetic_demo_v2
2026-05-23,Mangaluru,tomato,1737.47,1528.98,1945.97,0.0,30.97,72.28,synthetic_demo_v2
2026-05-24,Mangaluru,tomato,1745.85,1536.35,1955.36,4.12,28.28,67.85,synthetic_demo_v2
2026-05-25,Mangaluru,tomato,1799.35,1583.43,2015.27,0.92,29.39,51.46,synthetic_demo_v2
2026-05-26,Mangaluru,tomato,1865.0,1641.2,2088.8,8.02,28.8,62.32,synthetic_demo_v2
2026-05-27,Mangaluru,tomato,1904.99,1676.39,2133.59,0.48,29.12,62.49,synthetic_demo_v2
2026-05-28,Mangaluru,tomato,1856.48,1633.7,2079.26,8.19,28.26,68.71,synthetic_demo_v2
2026-05-29,Mangaluru,tomato,1839.05,1618.36,2059.74,2.33,28.42,59.76,synthetic_demo_v2
2026-05-30,Mangaluru,tomato,1864.21,1640.51,2087.92,2.57,29.37,70.97,synthetic_demo_v2
2026-05-31,Mangaluru,tomato,1902.78,1674.45,2131.11,0.54,29.09,63.6,synthetic_demo_v2
2026-06-01,Mangaluru,tomato,1891.44,1664.47,2118.42,0.0,27.87,70.04,synthetic_demo_v2
2026-06-02,Mangaluru,tomato,1872.6,1647.88,2097.31,0.0,29.1,67.85,synthetic_demo_v2
2026-06-03,Mangaluru,tomato,1828.29,1608.89,2047.68,3.53,29.3,73.77,synthetic_demo_v2
2026-06-04,Mangaluru,tomato,1818.16,1599.98,2036.34,0.0,27.72,75.75,synthetic_demo_v2
2026-06-05,Mangaluru,tomato,1856.41,1633.64,2079.17,0.0,28.86,47.26,synthetic_demo_v2
2026-06-06,Mangaluru,tomato,1930.15,1698.53,2161.76,7.23,27.52,65.86,synthetic_demo_v2
2026-06-07,Mangaluru,tomato,1946.19,1712.65,2179.74,0.53,28.29,63.96,synthetic_demo_v2
2026-06-08,Mangaluru,tomato,1928.7,1697.25,2160.14,10.63,25.7,65.38,synthetic_demo_v2
2026-06-09,Mangaluru,tomato,1876.32,1651.16,2101.48,2.09,26.94,85.37,synthetic_demo_v2
2026-06-10,Mangaluru,tomato,1866.79,1642.78,2090.81,2.32,26.95,72.12,synthetic_demo_v2
2026-06-11,Mangaluru,tomato,1860.94,1637.62,2084.25,0.0,29.35,71.25,synthetic_demo_v2
2026-06-12,Mangaluru,tomato,1885.15,1658.93,2111.37,15.06,26.75,58.5,synthetic_demo_v2
2026-06-13,Mangaluru,tomato,1868.97,1644.7,2093.25,9.02,26.68,74.52,synthetic_demo_v2
2026-06-14,Mangaluru,tomato,1863.41,1639.8,2087.02,0.0,26.41,67.3,synthetic_demo_v2
2026-06-15,Mangaluru,tomato,1924.35,1693.43,2155.27,9.51,27.49,70.47,synthetic_demo_v2
2026-06-16,Mangaluru,tomato,1840.45,1619.59,2061.3,4.31,27.07,62.53,synthetic_demo_v2
2026-06-17,Mangaluru,tomato,1844.19,1622.89,2065.49,7.4,28.08,80.72,synthetic_demo_v2
2026-06-18,Mangaluru,tomato,1865.28,1641.45,2089.11,0.0,28.74,62.44,synthetic_demo_v2
2026-06-19,Mangaluru,tomato,1872.34,1647.66,2097.02,0.0,27.19,69.85,synthetic_demo_v2
2026-06-20,Mangaluru,tomato,1927.3,1696.02,2158.57,4.12,27.22,69.43,synthetic_demo_v2
2026-06-21,Mangaluru,tomato,1961.29,1725.94,2196.65,8.89,27.44,66.51,synthetic_demo_v2
2026-06-22,Mangaluru,tomato,1953.21,1718.82,2187.59,7.01,25.92,63.82,synthetic_demo_v2
2026-06-23,Mangaluru,tomato,1941.96,1708.93,2175.0,13.66,25.44,70.31,synthetic_demo_v2
2026-06-24,Mangaluru,tomato,1983.17,1745.19,2221.15,7.38,26.29,65.67,synthetic_demo_v2
2026-06-25,Mangaluru,tomato,1987.0,1748.56,2225.44,0.0,25.47,75.91,synthetic_demo_v2
2026-06-26,Mangaluru,tomato,1969.77,1733.4,2206.15,3.68,28.79,57.25,synthetic_demo_v2
2026-06-27,Mangaluru,tomato,1968.25,1732.06,2204.44,1.74,24.07,58.05,synthetic_demo_v2
2026-06-28,Mangaluru,tomato,1935.99,1703.67,2168.31,5.72,25.73,47.94,synthetic_demo_v2
2026-06-29,Mangaluru,tomato,1989.8,1751.02,2228.57,7.86,25.53,72.57,synthetic_demo_v2
2026-06-30,Mangaluru,tomato,2026.26,1783.11,2269.41,0.0,26.09,66.48,synthetic_demo_v2
2026-07-01,Mangaluru,tomato,2006.79,1765.98,2247.61,0.0,26.13,83.45,synthetic_demo_v2
2026-07-02,Mangaluru,tomato,2020.25,1777.82,2262.68,4.05,24.58,62.92,synthetic_demo_v2
2026-07-03,Mangaluru,tomato,2026.29,1783.13,2269.44,1.12,24.9,64.61,synthetic_demo_v2
2026-07-04,Mangaluru,tomato,2019.49,1777.15,2261.82,9.21,27.52,58.91,synthetic_demo_v2
2026-07-05,Mangaluru,tomato,2021.95,1779.32,2264.58,5.17,25.97,58.89,synthetic_demo_v2
2026-07-06,Mangaluru,tomato,2017.54,1775.43,2259.64,5.93,23.67,82.72,synthetic_demo_v2
2026-07-07,Mangaluru,tomato,2045.34,1799.9,2290.78,1.48,25.08,56.41,synthetic_demo_v2
2026-07-08,Mangaluru,tomato,2120.85,1866.35,2375.36,2.58,24.72,79.06,synthetic_demo_v2
2026-07-09,Mangaluru,tomato,2154.97,1896.37,2413.56,2.03,25.51,62.34,synthetic_demo_v2
2026-07-10,Mangaluru,tomato,2134.06,1877.98,2390.15,1.9,25.29,73.76,synthetic_demo_v2
2026-07-11,Mangaluru,tomato,2199.77,1935.79,2463.74,0.0,27.24,73.19,synthetic_demo_v2
2026-07-12,Mangaluru,tomato,2184.15,1922.05,2446.25,0.85,22.98,74.56,synthetic_demo_v2
2026-07-13,Mangaluru,tomato,2133.16,1877.18,2389.14,6.26,24.35,51.99,synthetic_demo_v2
2026-07-14,Mangaluru,tomato,2145.64,1888.17,2403.12,5.43,23.76,71.88,synthetic_demo_v2
2026-07-15,Mangaluru,tomato,2204.41,1939.88,2468.94,5.45,25.05,59.13,synthetic_demo_v2
2026-07-16,Mangaluru,tomato,2152.04,1893.79,2410.28,0.97,24.62,65.09,synthetic_demo_v2
2026-07-17,Mangaluru,tomato,2139.64,1882.89,2396.4,15.46,25.05,57.19,synthetic_demo_v2
2026-07-18,Mangaluru,tomato,2094.69,1843.33,2346.06,0.0,23.4,69.63,synthetic_demo_v2
2026-07-19,Mangaluru,tomato,2090.72,1839.83,2341.6,0.0,24.94,69.39,synthetic_demo_v2
2026-07-20,Mangaluru,tomato,2110.39,1857.14,2363.64,2.93,24.24,54.45,synthetic_demo_v2
2026-07-21,Mangaluru,tomato,2048.35,1802.54,2294.15,0.0,23.43,58.45,synthetic_demo_v2
2026-07-22,Mangaluru,tomato,2056.96,1810.12,2303.79,0.63,22.85,64.18,synthetic_demo_v2
2026-07-23,Mangaluru,tomato,2081.32,1831.56,2331.08,0.54,24.91,67.52,synthetic_demo_v2
2026-07-24,Mangaluru,tomato,2102.26,1849.99,2354.53,1.13,24.45,70.46,synthetic_demo_v2
2026-07-25,Mangaluru,tomato,2037.37,1792.88,2281.85,8.34,23.46,70.2,synthetic_demo_v2
2026-07-26,Mangaluru,tomato,1971.69,1735.09,2208.3,0.83,22.22,63.81,synthetic_demo_v2
2026-07-27,Mangaluru,tomato,2005.6,1764.92,2246.27,5.03,23.88,54.98,synthetic_demo_v2
2026-07-28,Mangaluru,tomato,2071.26,1822.71,2319.81,0.0,23.47,58.79,synthetic_demo_v2
2026-07-29,Mangaluru,tomato,2056.35,1809.58,2303.11,0.0,24.84,70.97,synthetic_demo_v2
2026-07-30,Mangaluru,tomato,2067.18,1819.12,2315.24,2.28,22.74,64.12,synthetic_demo_v2
2026-07-31,Mangaluru,tomato,2040.66,1795.78,2285.54,3.43,24.05,63.02,synthetic_demo_v2
2026-08-01,Mangaluru,tomato,2064.24,1816.53,2311.95,5.92,24.41,80.8,synthetic_demo_v2
2026-08-02,Mangaluru,tomato,2018.15,1775.98,2260.33,0.0,22.34,63.42,synthetic_demo_v2
2026-08-03,Mangaluru,tomato,1974.38,1737.45,2211.3,0.35,24.35,70.83,synthetic_demo_v2
2026-08-04,Mangaluru,tomato,2051.42,1805.25,2297.59,7.27,24.48,60.77,synthetic_demo_v2
2026-08-05,Mangaluru,tomato,2041.95,1796.92,2286.99,7.39,24.29,49.67,synthetic_demo_v2
2026-08-06,Mangaluru,tomato,1997.09,1757.44,2236.74,0.0,22.53,75.54,synthetic_demo_v2
2026-08-07,Mangaluru,tomato,2071.72,1823.12,2320.33,4.65,23.69,80.54,synthetic_demo_v2
2026-08-08,Mangaluru,tomato,2082.6,1832.69,2332.52,5.8,23.69,67.99,synthetic_demo_v2
2026-08-09,Mangaluru,tomato,2121.46,1866.88,2376.03,6.63,23.37,61.85,synthetic_demo_v2
2026-08-10,Mangaluru,tomato,2113.02,1859.46,2366.58,0.0,23.71,66.01,synthetic_demo_v2
2026-08-11,Mangaluru,tomato,2106.96,1854.12,2359.79,0.0,23.69,66.46,synthetic_demo_v2
2026-08-12,Mangaluru,tomato,2089.16,1838.46,2339.85,4.85,22.36,53.35,synthetic_demo_v2
2026-08-13,Mangaluru,tomato,2089.55,1838.8,2340.29,0.0,23.76,81.54,synthetic_demo_v2
2026-08-14,Mangaluru,tomato,2085.41,1835.17,2335.66,7.27,24.77,73.35,synthetic_demo_v2
2026-08-15,Mangaluru,tomato,2147.27,1889.6,2404.94,0.0,22.78,68.87,synthetic_demo_v2
2026-08-16,Mangaluru,tomato,2058.95,1811.88,2306.03,2.97,23.17,75.38,synthetic_demo_v2
2026-08-17,Mangaluru,tomato,2080.58,1830.91,2330.25,6.83,23.78,65.49,synthetic_demo_v2
2026-08-18,Mangaluru,tomato,2069.14,1820.85,2317.44,6.8,24.08,59.25,synthetic_demo_v2
2026-08-19,Mangaluru,tomato,2063.88,1816.21,2311.55,2.62,23.31,74.24,synthetic_demo_v2
2026-08-20,Mangaluru,tomato,2033.53,1789.51,2277.56,0.0,22.13,60.41,synthetic_demo_v2
2026-08-21,Mangaluru,tomato,2037.72,1793.2,2282.25,2.17,22.43,71.18,synthetic_demo_v2
2026-08-22,Mangaluru,tomato,2023.71,1780.86,2266.55,6.5,25.21,80.05,synthetic_demo_v2
2026-08-23,Mangaluru,tomato,2017.33,1775.25,2259.41,4.69,24.12,75.22,synthetic_demo_v2
2026-08-24,Mangaluru,tomato,1985.99,1747.67,2224.31,0.0,23.87,66.8,synthetic_demo_v2
2026-08-25,Mangaluru,tomato,1993.2,1754.01,2232.38,5.71,22.3,60.92,synthetic_demo_v2
2026-08-26,Mangaluru,tomato,2013.49,1771.87,2255.11,2.19,22.22,62.8,synthetic_demo_v2
2026-08-27,Mangaluru,tomato,2004.56,1764.01,2245.11,0.45,24.74,71.5,synthetic_demo_v2
2026-08-28,Mangaluru,tomato,1929.77,1698.19,2161.34,4.15,24.57,91.37,synthetic_demo_v2
2026-08-29,Mangaluru,tomato,1904.06,1675.57,2132.55,3.12,21.65,69.45,synthetic_demo_v2
2026-08-30,Mangaluru,tomato,1915.21,1685.38,2145.03,4.42,21.93,71.25,synthetic_demo_v2
2026-08-31,Mangaluru,tomato,1969.86,1733.47,2206.24,9.79,23.39,64.59,synthetic_demo_v2
2026-09-01,Mangaluru,tomato,1979.56,1742.02,2217.11,2.29,20.51,51.26,synthetic_demo_v2
2026-09-02,Mangaluru,tomato,2002.35,1762.07,2242.63,9.65,22.92,58.61,synthetic_demo_v2
2026-01-26,Mangaluru,potato,1534.49,1350.35,1718.63,0.0,26.75,78.98,synthetic_demo_v2
2026-01-27,Mangaluru,potato,1516.33,1334.37,1698.29,0.0,25.74,66.65,synthetic_demo_v2
2026-01-28,Mangaluru,potato,1492.09,1313.04,1671.14,6.25,26.87,78.45,synthetic_demo_v2
2026-01-29,Mangaluru,potato,1528.26,1344.87,1711.65,5.39,25.86,65.19,synthetic_demo_v2
2026-01-30,Mangaluru,potato,1548.75,1362.9,1734.6,4.71,27.71,65.98,synthetic_demo_v2
2026-01-31,Mangaluru,potato,1515.24,1333.41,1697.07,0.0,26.33,73.11,synthetic_demo_v2
2026-02-01,Mangaluru,potato,1558.9,1371.83,1745.97,8.71,27.86,66.82,synthetic_demo_v2
2026-02-02,Mangaluru,potato,1567.99,1379.83,1756.15,0.0,27.8,59.82,synthetic_demo_v2
2026-02-03,Mangaluru,potato,1554.88,1368.29,1741.46,0.0,27.64,72.32,synthetic_demo_v2
2026-02-04,Mangaluru,potato,1595.21,1403.79,1786.64,0.0,28.04,64.4,synthetic_demo_v2
2026-02-05,Mangaluru,potato,1530.58,1346.91,1714.25,7.7,27.23,69.64,synthetic_demo_v2
2026-02-06,Mangaluru,potato,1523.04,1340.27,1705.8,6.89,29.22,67.09,synthetic_demo_v2
2026-02-07,Mangaluru,potato,1565.12,1377.3,1752.93,0.0,27.74,56.05,synthetic_demo_v2
2026-02-08,Mangaluru,potato,1617.99,1423.83,1812.15,8.93,27.66,65.3,synthetic_demo_v2
2026-02-09,Mangaluru,potato,1601.45,1409.28,1793.63,0.0,27.71,55.42,synthetic_demo_v2
2026-02-10,Mangaluru,potato,1544.93,1359.54,1730.32,4.48,27.31,64.67,synthetic_demo_v2
2026-02-11,Mangaluru,potato,1475.86,1298.75,1652.96,3.44,27.7,60.0,synthetic_demo_v2
2026-02-12,Mangaluru,potato,1545.28,1359.85,1730.72,2.39,28.77,65.43,synthetic_demo_v2
2026-02-13,Mangaluru,potato,1588.35,1397.74,1778.95,0.0,28.55,63.13,synthetic_demo_v2
2026-02-14,Mangaluru,potato,1631.86,1436.03,1827.68,0.12,29.39,69.23,synthetic_demo_v2
2026-02-15,Mangaluru,potato,1622.55,1427.84,1817.26,6.63,28.32,59.88,synthetic_demo_v2
2026-02-16,Mangaluru,potato,1608.4,1415.39,1801.4,0.0,29.11,63.43,synthetic_demo_v2
2026-02-17,Mangaluru,potato,1615.27,1421.43,1809.1,7.27,29.76,65.88,synthetic_demo_v2
2026-02-18,Mangaluru,potato,1564.62,1376.87,1752.37,5.43,27.0,57.86,synthetic_demo_v2
2026-02-19,Mangaluru,potato,1587.0,1396.56,1777.44,10.67,26.55,52.75,synthetic_demo_v2
2026-02-20,Mangaluru,potato,1586.22,1395.87,1776.56,6.46,27.48,58.6,synthetic_demo_v2
2026-02-21,Mangaluru,potato,1653.73,1455.29,1852.18,7.41,28.58,73.11,synthetic_demo_v2
2026-02-22,Mangaluru,potato,1668.86,1468.6,1869.13,0.0,28.55,59.98,synthetic_demo_v2
2026-02-23,Mangaluru,potato,1640.75,1443.86,1837.64,5.29,30.34,53.48,synthetic_demo_v2
2026-02-24,Mangaluru,potato,1679.78,1478.21,1881.35,0.0,29.33,67.43,synthetic_demo_v2
2026-02-25,Mangaluru,potato,1723.54,1516.71,1930.36,2.88,29.72,78.03,synthetic_demo_v2
2026-02-26,Mangaluru,potato,1779.89,1566.31,1993.48,8.27,30.29,69.07,synthetic_demo_v2
2026-02-27,Mangaluru,potato,1826.05,1606.92,2045.17,6.69,28.93,65.85,synthetic_demo_v2
2026-02-28,Mangaluru,potato,1820.13,1601.71,2038.54,0.0,29.1,78.69,synthetic_demo_v2
2026-03-01,Mangaluru,potato,1761.29,1549.94,1972.65,5.55,30.06,72.72,synthetic_demo_v2
2026-03-02,Mangaluru,potato,1726.83,1519.61,1934.04,0.0,29.86,59.97,synthetic_demo_v2
2026-03-03,Mangaluru,potato,1780.57,1566.9,1994.24,3.91,30.72,57.03,synthetic_demo_v2
2026-03-04,Mangaluru,potato,1789.89,1575.11,2004.68,15.45,29.88,56.03,synthetic_demo_v2
2026-03-05,Mangaluru,potato,1816.33,1598.37,2034.29,0.63,28.7,55.98,synthetic_demo_v2
2026-03-06,Mangaluru,potato,1755.97,1545.25,1966.68,5.61,29.2,58.05,synthetic_demo_v2
2026-03-07,Mangaluru,potato,1735.66,1527.38,1943.94,5.13,31.0,74.86,synthetic_demo_v2
2026-03-08,Mangaluru,potato,1720.37,1513.92,1926.81,8.08,29.37,78.69,synthetic_demo_v2
2026-03-09,Mangaluru,potato,1740.96,1532.04,1949.87,4.33,28.63,72.79,synthetic_demo_v2
2026-03-10,Mangaluru,potato,1718.77,1512.52,1925.03,0.0,29.45,60.15,synthetic_demo_v2
2026-03-11,Mangaluru,potato,1734.03,1525.95,1942.11,5.14,30.37,79.99,synthetic_demo_v2
2026-03-12,Mangaluru,potato,1684.54,1482.39,1886.68,4.43,29.04,69.51,synthetic_demo_v2
2026-03-13,Mangaluru,potato,1707.94,1502.99,1912.89,3.68,30.92,69.68,synthetic_demo_v2
2026-03-14,Mangaluru,potato,1722.68,1515.96,1929.41,0.0,31.34,78.99,synthetic_demo_v2
2026-03-15,Mangaluru,potato,1755.96,1545.25,1966.68,1.7,32.47,66.98,synthetic_demo_v2
2026-03-16,Mangaluru,potato,1783.32,1569.32,1997.32,6.41,31.99,52.26,synthetic_demo_v2
2026-03-17,Mangaluru,potato,1735.4,1527.15,1943.65,5.62,30.35,62.09,synthetic_demo_v2
2026-03-18,Mangaluru,potato,1776.36,1563.2,1989.52,0.19,30.93,68.01,synthetic_demo_v2
2026-03-19,Mangaluru,potato,1747.43,1537.74,1957.12,0.0,28.8,62.93,synthetic_demo_v2
2026-03-20,Mangaluru,potato,1808.06,1591.09,2025.03,0.0,30.67,81.62,synthetic_demo_v2
2026-03-21,Mangaluru,potato,1779.62,1566.06,1993.17,5.55,31.04,58.3,synthetic_demo_v2
2026-03-22,Mangaluru,potato,1724.21,1517.31,1931.12,0.49,30.75,59.13,synthetic_demo_v2
2026-03-23,Mangaluru,potato,1691.29,1488.34,1894.25,4.3,31.99,83.88,synthetic_demo_v2
2026-03-24,Mangaluru,potato,1655.98,1457.26,1854.69,4.42,29.83,60.05,synthetic_demo_v2
2026-03-25,Mangaluru,potato,1591.0,1400.08,1781.92,11.63,30.42,72.68,synthetic_demo_v2
2026-03-26,Mangaluru,potato,1560.86,1373.56,1748.17,0.0,32.57,52.07,synthetic_demo_v2
2026-03-27,Mangaluru,potato,1536.0,1351.68,1720.32,9.01,30.98,63.51,synthetic_demo_v2
2026-03-28,Mangaluru,potato,1597.5,1405.8,1789.2,1.59,31.71,55.11,synthetic_demo_v2
2026-03-29,Mangaluru,potato,1648.4,1450.59,1846.21,0.22,31.1,59.25,synthetic_demo_v2
2026-03-30,Mangaluru,potato,1609.13,1416.03,1802.22,1.6,31.86,63.04,synthetic_demo_v2
2026-03-31,Mangaluru,potato,1611.4,1418.04,1804.77,0.64,32.28,53.28,synthetic_demo_v2
2026-04-01,Mangaluru,potato,1546.14,1360.6,1731.67,10.07,28.81,78.77,synthetic_demo_v2
2026-04-02,Mangaluru,potato,1550.46,1364.41,1736.52,5.17,31.3,59.74,synthetic_demo_v2
2026-04-03,Mangaluru,potato,1570.95,1382.44,1759.46,13.19,32.21,59.3,synthetic_demo_v2
2026-04-04,Mangaluru,potato,1610.98,1417.66,1804.3,0.0,30.77,66.17,synthetic_demo_v2
2026-04-05,Mangaluru,potato,1641.5,1444.52,1838.48,0.0,32.05,61.7,synthetic_demo_v2
2026-04-06,Mangaluru,potato,1563.41,1375.8,1751.01,7.99,30.58,48.97,synthetic_demo_v2
2026-04-07,Mangaluru,potato,1584.53,1394.39,1774.67,0.0,30.62,55.99,synthetic_demo_v2
2026-04-08,Mangaluru,potato,1543.54,1358.32,1728.76,8.44,31.63,52.94,synthetic_demo_v2
2026-04-09,Mangaluru,potato,1529.62,1346.06,1713.17,3.34,32.35,68.68,synthetic_demo_v2
2026-04-10,Mangaluru,potato,1482.42,1304.53,1660.31,0.0,31.65,71.11,synthetic_demo_v2
2026-04-11,Mangaluru,potato,1464.39,1288.66,1640.12,0.0,31.49,67.32,synthetic_demo_v2
2026-04-12,Mangaluru,potato,1377.38,1212.09,1542.66,1.64,31.8,53.13,synthetic_demo_v2
2026-04-13,Mangaluru,potato,1428.75,1257.3,1600.2,0.0,31.19,58.23,synthetic_demo_v2
2026-04-14,Mangaluru,potato,1381.32,1215.56,1547.08,4.1,30.85,77.17,synthetic_demo_v2
2026-04-15,Mangaluru,potato,1427.53,1256.22,1598.83,0.0,31.26,72.85,synthetic_demo_v2
2026-04-16,Mangaluru,potato,1463.63,1287.99,1639.27,12.3,32.87,59.35,synthetic_demo_v2
2026-04-17,Mangaluru,potato,1474.98,1297.98,1651.98,15.01,32.17,59.64,synthetic_demo_v2
2026-04-18,Mangaluru,potato,1415.72,1245.83,1585.6,0.0,31.53,64.14,synthetic_demo_v2
2026-04-19,Mangaluru,potato,1413.91,1244.25,1583.58,0.1,29.99,69.93,synthetic_demo_v2
2026-04-20,Mangaluru,potato,1416.63,1246.63,1586.62,5.16,29.19,79.32,synthetic_demo_v2
2026-04-21,Mangaluru,potato,1459.77,1284.59,1634.94,8.35,28.74,72.12,synthetic_demo_v2
2026-04-22,Mangaluru,potato,1401.64,1233.44,1569.84,5.15,31.93,73.57,synthetic_demo_v2
2026-04-23,Mangaluru,potato,1429.58,1258.03,1601.13,12.26,30.91,58.54,synthetic_demo_v2
2026-04-24,Mangaluru,potato,1406.95,1238.11,1575.78,3.1,31.55,56.5,synthetic_demo_v2
2026-04-25,Mangaluru,potato,1434.81,1262.63,1606.98,2.88,30.21,57.53,synthetic_demo_v2
2026-04-26,Mangaluru,potato,1411.08,1241.75,1580.41,4.53,30.44,71.04,synthetic_demo_v2
2026-04-27,Mangaluru,potato,1351.26,1189.11,1513.42,0.0,29.56,73.87,synthetic_demo_v2
2026-04-28,Mangaluru,potato,1354.09,1191.6,1516.58,3.19,31.15,70.25,synthetic_demo_v2
2026-04-29,Mangaluru,potato,1341.74,1180.73,1502.75,0.0,30.16,52.77,synthetic_demo_v2
2026-04-30,Mangaluru,potato,1347.47,1185.77,1509.16,0.0,30.76,66.57,synthetic_demo_v2
2026-05-01,Mangaluru,potato,1341.0,1180.08,1501.92,6.17,33.27,50.24,synthetic_demo_v2
2026-05-02,Mangaluru,potato,1432.9,1260.95,1604.85,0.0,29.03,57.31,synthetic_demo_v2
2026-05-03,Mangaluru,potato,1446.65,1273.05,1620.25,4.08,29.72,60.36,synthetic_demo_v2
2026-05-04,Mangaluru,potato,1404.92,1236.33,1573.51,5.96,31.54,62.96,synthetic_demo_v2
2026-05-05,Mangaluru,potato,1373.97,1209.09,1538.85,1.12,27.93,64.57,synthetic_demo_v2
2026-05-06,Mangaluru,potato,1386.08,1219.75,1552.41,1.15,29.68,73.97,synthetic_demo_v2
2026-05-07,Mangaluru,potato,1393.1,1225.93,1560.27,4.94,30.63,66.15,synthetic_demo_v2
2026-05-08,Mangaluru,potato,1433.56,1261.53,1605.58,0.0,30.04,46.73,synthetic_demo_v2
2026-05-09,Mangaluru,potato,1405.15,1236.53,1573.76,13.02,28.73,56.17,synthetic_demo_v2
2026-05-10,Mangaluru,potato,1394.5,1227.16,1561.84,7.32,30.63,60.65,synthetic_demo_v2
2026-05-11,Mangaluru,potato,1448.08,1274.31,1621.85,2.71,31.03,77.75,synthetic_demo_v2
2026-05-12,Mangaluru,potato,1397.26,1229.59,1564.93,0.0,30.37,66.49,synthetic_demo_v2
2026-05-13,Mangaluru,potato,1392.41,1225.32,1559.5,4.34,29.67,77.49,synthetic_demo_v2
2026-05-14,Mangaluru,potato,1282.25,1128.38,1436.12,9.35,29.96,63.98,synthetic_demo_v2
2026-05-15,Mangaluru,potato,1265.73,1113.84,1417.62,9.16,28.48,65.87,synthetic_demo_v2
2026-05-16,Mangaluru,potato,1326.88,1167.65,1486.1,0.0,29.88,67.49,synthetic_demo_v2
2026-05-17,Mangaluru,potato,1351.42,1189.25,1513.59,0.67,30.08,73.31,synthetic_demo_v2
